//ID			模型类型	逻辑类型	骨架号	套号	套装数量	部位00	部位01	部位02	部位03	部位04	部位05	部位06	部位07	FeffID	EeffID	特效动作编号	影子	Action编号	透明度	行走音效	喘息音效	死亡音效	是否可控	区域限制	高度偏移	可装备道具	length	width	height	碰撞范围	出生	死亡	出生特效	死亡特效	休眠动作	死亡瞬间动作	剩余hp特效表现	攻击是否转向	是否调用被吹起	script	使用的武器	技能ID	怪物技能频率	掉料	几率	极限数量	打爆几率	前缀等级	任务掉料ID	几率	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	dex	con	sta	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf
1	长发男	长发男	1	1	0	0	100	2000	0255	0464	0640	0816	0	0	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	0	0	25,28,29,30,31,34,35,38	0	0	0	0	0	0	0	0	1	1	1000	0	0	2	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1264	摩尔克族·邪灵法师	不灭武士	4	5	743	0	1	1	0	0	0	0	0	0	0	456,457	0	0,0,0	1	224	100	257	258	259	0	0	0	0	1.022	1.153	3.175	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,292,293,239,-1	40,10,40,10,-1	7206	200	0	0	0	0	0	10	1	1200	0	0	1	0	115	1000000	0	10000	0	3000	4000	50	300	400	300	25	103	100	1000	2000	300	2500	550	0	155	155	155	155	155	155	20	0	0	0	4000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1265	小兔妈妈	女主角2	1	5	3	0	1	2555	5362	5359	5360	5361	0	0	0	0,0	0	0,0,0	1	4	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	0	0	8325,8327,3899,2887	2000,2000,100,100	0	0	0	0	0	10	1	1000	0	0	1	0	95	2000000	0	10000	0	400	600	70	2500	200	170	10	154	30	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1266	邪恶圣诞老人(中级)	圣诞老人	4	5	718	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	205	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	3900,2892,3895,2887,8328	3333,333333,30000,2000,1000	0	0	0	0	0	10	1	1000	0	0	1	0	60	8000	0	10000	0	400	600	25	130	200	170	10	154	30	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1267	邪恶圣诞老人(高级)	圣诞老人	4	5	718	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	205	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	3900,2892,3895,2887,8328	3333,333333,30000,2000,1000	0	0	0	0	0	10	1	1000	0	0	1	0	80	12000	0	10000	0	700	1000	30	180	260	170	10	154	35	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1268	邪恶圣诞老人(究级)	圣诞老人	4	5	718	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	205	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	3900,2892,3895,2887,8328	3333,333333,30000,2000,1000	0	0	0	0	0	10	1	1000	0	0	1	0	100	23000	0	10000	0	1500	2000	35	250	350	170	10	154	40	1000	2000	350	1500	400	0	0	0	0	0	0	0	20	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1269	『魅』狐仙	狐妖	4	2	708	0	1	1	1	0	0	0	0	0	0	0,0	0	0,0,0	1	193	100	284	285	286	0	0	0	0	1.441	1.388	2.304	40	1,5	2,5	399	381	0	0	0,0,0	1	1	0	0	260,261	70,30	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	65	8800	0	10000	0	492	739	32	109	318	232	10	0	29	1000	2000	300	1500	350	5	5	5	37	102	37	37	0	0	0	0	8500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
																																																																																																																											
1270	金纹蝎	蝎子	4	5	94	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	106	100	209	210	211	0	0	0	0	1.567	1.466	1.07	60	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	4320,4507,3362,0492	4000,6660,32691,333333	0	0	0	0	0	10	1	1000	0	0	1	0	60	5000	0	10000	0	30	40	17	100	10	100	0	125	25	0	1000	300	1500	350	0	55	25	30	95	35	35	20	0	0	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1271	破晓猫头鹰	猫头鹰	4	5	130	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	128	100	347	348	349	0	0	0	0	1.328	1.567	2.951	60	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	4347,4432,2325	1650,2700,71425	0	0	0	7534,7514	14000,3500	10	1	1000	0	0	1	0	65	7300	0	10000	0	100	150	30	200	300	220	10	100	27	0	2000	320	1500	375	0	90	120	55	110	45	35	20	0	0	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1272	清水猪	野猪	4	5	304	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	145	100	302	303	304	0	0	0	0	3.58	1.315	1.582	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	1607,4462,4209	1580,2000,333333	0	0	0	7556,7535	21000,14000	10	1	1000	0	0	1	0	70	8300	0	10000	0	150	250	30	200	300	220	10	102	25	0	1500	300	1500	350	0	75	44	40	102	40	36	20	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1273	变异的白灵猫	白白	4	5	18	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	36	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	1486,1497,1743,1786,4174,4166,3127	208,333,1428,3571,33333,100000,1666	1	0	0	7383	3500	10	1	1000	0	0	1	0	50	3510	0	10000	0	145	199	10	50	166	166	10	120	8	0	2000	200	1500	350	0	75	110	40	110	40	40	20	0	0	0	3500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1274	变异的黑灵猫	黑黑	4	5	17	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	35	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	1490,1501,1743,3367,4193,4191,3140	188,333,1111,3333,33333,80000,2000	0	0	0	7384,7393	3500,15000	10	1	1000	0	0	1	0	55	4000	0	10000	0	200	262	22	60	183	227	10	115	8	0	2000	200	1500	350	0	79	42	117	192	42	42	20	0	0	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1275	小冰龙	冰龙	4	5	99	0	1	1	0	0	0	0	0	0	0	470,0	0	0,0,0	1	105	100	388	389	390	0	0	0	0	2.951	1.409	1.468	40	1,5	2,5	399	393	0	0	0,0,0	1	1	0	0	136	100	1485,4260,1774,1785,126,377,3138	222,333,1250,5882,25000,25000,1428	0	0	0	7338,4263	7000,2000	10	1	1000	0	0	1	0	55	4000	0	10000	0	125	200	26	100	258	218	10	126	7	0	2000	350	1500	320	0	37	37	37	37	37	37	20	0	0	0	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1276	蝙蝠侠	吸血蝙蝠	4	5	65	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	82	100	425	426	427	0	0	0	0	0.756	1.483	1.739	40	1,5	2,5	399	398	3	0	0,0,0	1	1	0	0	25	100	4424,4509,3121,2324,1003	142,400,666,2000,100000	0	0	0	7399,7195	3500,10000	10	1	850	0	0	1	0	65	7300	0	10000	0	333	390	25	170	250	220	10	105	15	98	1500	200	1500	480	0	20	20	20	20	20	20	20	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1277	石象守卫	石象龙	4	5	855	0	1	1	1	1	1	0	0	0	0	0,0	0	0,0,0	1	423	100	0	0	372	0	0	0	0	4.398	7.619	4.058	0	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	130	520000	0	10000	0	12000	12000	70	750	750	400	35	90	40	1000	1300	500	2000	600	0	140	50	50	180	50	45	20	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1278	暴走地精战士	地精战士	4	5	556	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	130	185000	0	10000	0	7000	8000	70	750	600	350	30	101	200	1000	1500	250	1500	600	0	222	48	91	48	48	48	20	0	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1279	守望骑士	沙骑士	4	5	31	0	1	1	1	1	0	0	0	0	0	453,0	0	0,0,0	1	49	100	411	412	413	0	0	0	0	3.743	2.538	2.836	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	130	190000	0	10000	0	7000	8000	70	700	600	400	30	171	200	1000	1500	350	1500	600	0	42	42	17	29	17	17	20	0	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1280	守望猎手	圣林猎手	4	5	525	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	147	100	269	270	271	0	0	0	0	1.262	0.891	2.205	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	130	165000	0	10000	0	7000	8000	70	550	600	500	35	121	200	1000	1100	400	1500	600	0	39	39	39	39	39	39	20	0	0	0	160000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1281	丛林之魂	骷髅武士	4	5	506	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	205	50	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	127	170000	0	10000	0	7000	8000	70	650	600	350	100	154	200	1000	1500	350	1500	600	0	0	0	0	0	0	0	20	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1282	丛林之魄	不灭弓箭手	4	5	215	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	154	50	206	207	208	0	0	0	0	1.392	1.292	1.983	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	127	165000	0	10000	0	7000	8000	70	500	600	450	100	149	200	1000	1200	400	1500	600	0	117	27	27	27	27	27	20	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1283	丛林野猪	野猪	4	5	304	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	145	100	302	303	304	0	0	0	0	3.58	1.315	1.582	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	127	190000	0	10000	0	7000	8000	70	650	600	350	30	155	200	1000	1500	300	1500	600	0	43	24	63	102	24	63	20	0	0	0	150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1284	冰狼护卫	狼人战士	4	5	894	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	155	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	125	170000	0	10000	0	7000	8000	70	650	600	350	35	154	400	1000	1500	350	1500	600	0	0	0	0	0	0	0	20	0	0	0	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1285	冰狼斥候	狼人弓箭手	4	5	217	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	156	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	125	150000	0	10000	0	8500	9000	70	500	600	450	30	154	400	1000	1300	350	1500	600	0	0	0	0	0	0	0	20	0	0	0	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1286	雪人狂战士	雪人	4	5	102	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	98	100	396	397	398	0	0	-50	0	5.17	3.877	4.18	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	125	185000	0	10000	0	10000	14000	70	700	600	350	30	151	400	1000	1500	500	1500	600	0	26	26	26	26	26	26	20	0	0	0	140000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1287	火枯鸟	利刃翠鸟	4	5	892	0	1	1	0	0	0	0	0	0	0	461,0	0	0,0,0	1	32	100	248	249	250	0	0	0	0	2.111	2.723	3.158	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	122	135000	0	10000	0	7000	8000	70	500	600	400	100	158	200	1000	600	250	1500	600	0	23	97	23	23	23	23	20	0	0	0	125000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1288	赤岩巨人	赤岩怪	4	5	192	0	1	1	0	0	0	0	0	0	0	0,0	0	0,0,0	1	137	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25	100	7024,6100	22222,36666	0	0	0	0	0	10	1	1000	0	0	1	0	123	380000	0	10000	0	8500	9000	70	700	600	350	100	154	200	1000	1300	350	1500	600	0	0	0	0	0	0	0	20	0	0	0	435000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1289	伊弗利特	摩尔克深渊恶魔	4	5	863	0	1	1	1	1	1	0	0	0	0	21,22	0	0,0,0	1	413	100	236	237	238	0	0	0	0	5.907	3.383	0.86	40	1,0	2,0	399	398	0	0	0,0,0	1	1	0	0	25	100	7516,7517	100,1000	0	0	0	0	0	10	1	1000	0	0	1	0	123	185000	0	10000	0	10000	14000	70	700	600	500	100	90	200	1000	1500	700	2000	600	0	50	50	50	50	50	60	20	0	0	0	135000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
1290	莎拉曼达	跳跳蜥	4	5	893	0	1	1	0	0	0	0	0	0	0	490	0	0,0,0	1	133	100	251	252	253	0	0	0	0	1.313	2.164	3.335	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,263,284,481,279	10,20,30,30,10	7546,7519,885,3457	100,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	135	1350000	0	10000	0	20000	20000	80	800	900	500	100	154	200	1000	1200	350	1500	600	0	0	0	0	0	1000	0	20	0	0	0	1300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0,2.0,2.0
1291	温蒂尼	冰龙	4	5	896	0	1	1	0	0	0	0	0	0	0	490,0	0	0,0,0	1	205	60	251	252	253	0	0	0	0	9.077	5.17	4.695	450	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	489,240,273,274	25,25,25,25	7545,7519,885,3457	100,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	135	1350000	0	10000	0	18000	18000	80	800	900	500	40	154	400	1000	1200	350	1500	600	0	300	300	300	300	1000	0	20	0	0	0	1300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0,3.0,3.0
1292	希鲁芙	守护天使	4	5	897	0	1	1	0	0	0	0	0	0	0	490	0	0,0,0	1	205	60	251	252	253	0	0	0	0	1.313	2.164	3.535	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,281,283,279	10,30,30,30	7547,7519,885,3457	100,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	135	1350000	0	10000	0	10000	12000	80	800	900	700	40	154	200	1000	600	350	1500	600	0	0	0	0	0	0	0	20	0	0	0	1300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0,2.0,2.0
1293	诺姆	龟王	4	5	225	0	1	1	0	0	0	0	0	0	0	490	0	0,0,0	1	162	80	251	252	253	0	0	0	0	1.313	2.164	3.735	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,236,237	60,20,20	7544,7519,885,3457	100,500,500,500	0	0	0	0	0	10	1	1000	0	0	1	0	135	1500000	0	10000	0	7000	8000	80	2000	900	450	40	154	600	1000	1900	350	1500	600	0	0	0	0	0	0	0	20	0	0	0	1300000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0,3.0,3.0
1294	域兽	暴怒的女神分身	4	5	871	0	1	1	1	1	1	1	1	0	0	490	0	0,0,0	1	418	100	370	371	372	0	0	0	0	2.996	1.75	5.803	40	1,5	2,5	399	398	0	0	0,0,0	1	1	0	0	25,235,266	40,30,30	7544,7545,7546,7547,7519,7544,7545,7546,7547,7519	100,100,100,100,333,2333,1000,1000,2333,2333	0	0	0	0	0	10	1	2000	0	0	1	0	145	2000000	0	10000	0	20000	30000	80	950	1200	590	100	90	1000	1000	1200	700	3000	600	0	50	50	50	50	50	60	20	0	0	0	2000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0,1.0,1.0
																																																																																																																											
1300	首领·南瓜骑士	南瓜骑士	4	5	19	0	1	1	0	0	0	0	0	0	0	456,457,490	0	0	1	37	100	257	258	259	0	0	0	0	1.373	1.398	2.489	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	46	608000	0	10000	0	631	4846	24	180	192	192	10	147	5	0	1600	200	1500	350	0	120	28	28	28	28	28	20	0	0	0	10700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1301	首领·枯木精	树精	4	5	115	0	1	1	0	0	0	0	0	0	0	490	0	0	1	132	100	339	340	341	0	0	-50	0	3.751	5.316	6.534	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	58	601800	0	10000	0	986	1299	25	290	219	219	10	145	5	0	1600	500	1500	450	0	29	29	29	29	29	29	20	0	0	0	18970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1302	首领·不灭武士	不灭武士	4	5	212	0	1	1	0	0	0	0	0	0	0	490	0	0	1	152	100	242	243	244	0	0	0	0	0.98	1.026	1.88	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	52	600000	0	10000	0	882	1063	22	191	198	248	10	141	6	0	1600	350	1500	380	0	135	31	31	31	31	31	20	0	0	0	233500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1303	首领·狼人弓箭手	狼人弓箭手	4	5	217	0	1	1	1	0	0	0	0	0	0	490	0	0	1	156	100	245	246	247	0	0	-50	0	3.049	1.966	3.85	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	65	133700	0	10000	0	1066	1385	27	275	216	216	12	143	6	0	1600	400	1500	450	0	30	30	30	30	30	30	20	0	0	0	21090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1304	首领·铁甲蟹王	沙蟹	4	5	219	0	1	1	0	0	0	0	0	0	0	490	0	0	1	158	100	275	276	277	0	0	0	0	3.956	5.463	2.428	60	1,5	2,5	399	398	0	0	0	1	1	0	0	25,147	50,50	684,684,684,684,684,684,684,684,684,684,684,684,684,14040,14041	684,684,684,684,684,684,684,684,684,684,684,684,684,100000,100000	0	0	0	0	0	10	1	1000	0	0	1	0	66	621713	0	10000	0	297	4500	30	279	188	185	10	177	10	0	1700	300	1500	450	0	35	15	15	15	15	15	20	0	0	0	20220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1305	首领·铁魔人	铁魔人	4	5	151	0	1	1	0	0	0	0	0	0	0	450,490	0	0	1	125	100	416	417	418	0	0	0	0	1.689	3.673	4.468	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	60	678000	0	10000	0	956	1335	30	340	231	231	10	132	7	0	1600	400	1500	450	0	65	35	65	95	35	35	20	0	0	0	33900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1306	首领·小树人	树精	4	5	137	0	1	1	0	0	0	0	0	0	0	490	0	0	1	119	100	339	340	341	0	0	-50	0	3.505	5.842	5.882	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	62	675660	0	188	0	875	1262	27	231	248	263	10	129	28	0	1800	280	1500	450	0	36	36	36	36	36	36	20	0	0	0	36200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1307	首领·地精工兵	地精工兵	4	5	50	0	1	1	0	0	0	0	0	0	0	490	0	0	1	66	100	320	321	322	0	0	0	0	2.079	1.563	2.372	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	68	162580	0	10000	0	1156	1535	32	287	231	231	10	132	7	0	1800	250	1500	400	0	95	35	65	65	35	35	20	0	0	0	33900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1308	首领·巨蜥	跳跳蜥	4	5	196	0	1	1	0	0	0	0	0	0	0	490	0	0	1	139	100	382	383	384	0	0	0	0	4.556	1.924	3.456	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,128	50,50	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	70	605009	0	10000	0	1260	1518	30	322	250	250	10	129	28	0	1700	300	1500	450	0	98	36	98	36	36	36	20	0	0	0	3620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1309	首领·海盗团突击手	黑杰克海盗	4	5	571	0	1	1	0	0	0	0	0	0	0	490	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.658	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	72	651080	0	10000	0	1377	1616	32	278	259	271	10	122	29	0	1800	300	1500	450	0	73	39	39	243	39	39	20	0	0	0	42800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
1310	首领·恐怖枯木精	树精	4	5	547	0	1	1	0	0	0	0	0	0	0	490	0	0	1	132	100	339	340	341	0	0	-50	0	3.751	5.316	6.434	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	684	684	0	0	0	0	0	10	1	1000	0	0	1	0	71	654880	0	10000	0	1072	1409	30	365	210	229	10	127	29	0	1800	500	1500	400	0	37	37	37	37	37	37	20	0	0	0	38400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5,1.5,1.5
